시도,시군구,연령,성별,전체대상자수,전체수검자수,위암대상자수,위암수검자수,대장암대상자수,대장암수검자수,간암대상자수,간암수검자수,유방암대상자수,유방암수검자수,자궁경부암대상자수,자궁경부암수검자수,폐암대상자수,폐암수검자수
울산광역시,울주군,45-49세,여자,4222,3319,3694,2384,,,275,213,3726,2555,3801,2709,,
울산광역시,울주군,50-54세,남자,9680,4462,5973,3444,9262,2639,466,316,,,,,158,57
울산광역시,울주군,50-54세,여자,9247,5498,5761,3623,8568,3028,298,217,5762,3855,5817,3934,,
울산광역시,울주군,55-59세,남자,9103,3822,3982,2304,8769,2601,375,266,,,,,346,141
울산광역시,울주군,55-59세,여자,7801,4174,3523,2345,7360,2777,226,173,3533,2449,3524,2426,11,4
울산광역시,울주군,60-64세,남자,8046,4333,4980,3135,7517,3053,331,233,,,,,440,208
울산광역시,울주군,60-64세,여자,7710,4831,4911,3288,7160,3239,255,205,4904,3344,4915,3267,10,3
울산광역시,울주군,65-69세,남자,5496,2974,2473,1701,5246,2354,227,160,,,,,187,84
울산광역시,울주군,65-69세,여자,5420,3005,2594,1848,5178,2170,207,153,2550,1796,2517,1682,6,4
울산광역시,울주군,70-74세,남자,3559,2101,2226,1499,3391,1635,137,96,,,,,128,55
울산광역시,울주군,70-74세,여자,3562,2049,2261,1493,3412,1501,101,70,2233,1413,2192,1250,3,1
울산광역시,울주군,75-79세,남자,2049,968,853,544,2000,822,61,34,,,,,,
울산광역시,울주군,75-79세,여자,2590,993,1137,619,2509,699,48,20,1089,529,1055,441,,
울산광역시,울주군,80-84세,남자,1230,481,778,335,1175,369,26,11,,,,,,
울산광역시,울주군,80-84세,여자,2090,578,1303,393,2032,360,36,11,1284,310,1261,228,,
울산광역시,울주군,85세 이상,남자,591,107,270,55,574,86,10,0,,,,,,
울산광역시,울주군,85세 이상,여자,1656,143,776,54,1644,86,17,4,774,44,761,27,,
세종특별자치시,세종시,20-24세,여자,3425,1115,,,,,,,,,3425,1115,,
세종특별자치시,세종시,25-29세,여자,3160,1887,,,,,,,,,3160,1887,,
세종특별자치시,세종시,30-34세,여자,6945,4878,,,,,,,,,6945,4878,,
세종특별자치시,세종시,35-39세,여자,6629,4755,,,,,,,,,6629,4755,,
세종특별자치시,세종시,40-44세,남자,10852,7728,10609,7484,,,570,479,,,,,,
세종특별자치시,세종시,40-44세,여자,11777,9527,10814,7445,,,379,332,10689,7362,10858,7617,,
세종특별자치시,세종시,45-49세,남자,7145,5246,6778,4928,,,642,527,,,,,,
세종특별자치시,세종시,45-49세,여자,7266,6039,6408,4670,,,439,361,6256,4538,6346,4581,,
세종특별자치시,세종시,50-54세,남자,11996,6888,7735,5436,11255,3558,531,430,,,,,166,64
세종특별자치시,세종시,50-54세,여자,10915,6985,6984,4957,9909,3209,367,300,6872,4875,6944,4872,3,0
세종특별자치시,세종시,55-59세,남자,8509,4315,3821,2731,8070,2710,300,250,,,,,290,113
세종특별자치시,세종시,55-59세,여자,8048,4512,3729,2717,7510,2671,183,152,3667,2666,3656,2596,2,1
세종특별자치시,세종시,60-64세,남자,7809,4751,4935,3607,7119,2932,330,267,,,,,367,148
세종특별자치시,세종시,60-64세,여자,8178,5413,5245,3936,7351,3203,242,210,5170,3809,5033,3474,4,1
세종특별자치시,세종시,65-69세,남자,5374,3000,2398,1856,5077,2153,162,123,,,,,155,66
세종특별자치시,세종시,65-69세,여자,5724,3311,2624,2017,5396,2228,162,127,2582,1940,2478,1656,9,2
세종특별자치시,세종시,70-74세,남자,3465,2216,2133,1617,3239,1594,97,72,,,,,122,46
세종특별자치시,세종시,70-74세,여자,3728,2295,2343,1664,3492,1517,82,71,2318,1573,2208,1233,4,1
세종특별자치시,세종시,75-79세,남자,2100,1022,859,572,2030,823,46,37,,,,,,
세종특별자치시,세종시,75-79세,여자,2688,1065,1132,673,2590,743,48,26,1106,600,1036,418,,
세종특별자치시,세종시,80-84세,남자,1396,613,885,456,1341,472,17,11,,,,,,
세종특별자치시,세종시,80-84세,여자,2210,759,1428,548,2140,475,21,9,1409,479,1326,256,,
세종특별자치시,세종시,85세 이상,남자,814,198,401,130,797,152,12,3,,,,,,
세종특별자치시,세종시,85세 이상,여자,2078,300,1002,146,2048,192,10,4,1016,150,963,55,,
경기도,수원시 장안구,20-24세,여자,4099,1412,,,,,,,,,4099,1412,,
경기도,수원시 장안구,25-29세,여자,3222,1888,,,,,,,,,3222,1888,,
경기도,수원시 장안구,30-34세,여자,3864,2492,,,,,,,,,3864,2492,,
경기도,수원시 장안구,35-39세,여자,2940,1951,,,,,,,,,2940,1951,,
경기도,수원시 장안구,40-44세,남자,5375,3400,5226,3282,,,314,223,,,,,,
경기도,수원시 장안구,40-44세,여자,6163,4714,5662,3585,,,196,158,5710,3876,5712,3829,,
경기도,수원시 장안구,45-49세,남자,4572,2940,4333,2756,,,385,273,,,,,,
경기도,수원시 장안구,45-49세,여자,5318,4187,4727,3176,,,315,242,4723,3354,4740,3277,,
경기도,수원시 장안구,50-54세,남자,10595,5085,6591,3918,10134,3449,433,309,,,,,153,44
경기도,수원시 장안구,50-54세,여자,11750,7102,7443,4974,10979,4576,357,284,7437,5189,7416,5030,4,1
경기도,수원시 장안구,55-59세,남자,9501,4097,4185,2559,9171,3041,373,251,,,,,301,91
경기도,수원시 장안구,55-59세,여자,9525,5028,4312,3051,9038,3685,248,196,4258,3112,4244,2993,3,1
경기도,수원시 장안구,60-64세,남자,8243,4435,5077,3259,7746,3368,308,212,,,,,396,127
경기도,수원시 장안구,60-64세,여자,8675,5514,5464,3919,8104,4101,218,187,5484,4080,5408,3859,14,6
경기도,수원시 장안구,65-69세,남자,5269,2673,2255,1530,5060,2194,192,133,,,,,184,72
경기도,수원시 장안구,65-69세,여자,5748,3145,2653,1902,5517,2518,160,125,2660,1970,2609,1805,13,3
경기도,수원시 장안구,70-74세,남자,3273,1885,2009,1352,3129,1572,82,55,,,,,107,38
경기도,수원시 장안구,70-74세,여자,4005,2265,2503,1624,3838,1800,86,63,2500,1664,2439,1485,3,1
경기도,수원시 장안구,75-79세,남자,2363,1033,993,594,2304,911,66,39,,,,,,
경기도,수원시 장안구,75-79세,여자,3185,1248,1356,784,3096,972,74,40,1365,794,1333,701,,
경기도,수원시 장안구,80-84세,남자,1600,610,988,416,1553,505,29,17,,,,,,
경기도,수원시 장안구,80-84세,여자,2287,707,1431,494,2218,522,35,19,1419,457,1391,375,,
경기도,수원시 장안구,85세 이상,남자,846,155,365,81,833,134,12,1,,,,,,
경기도,수원시 장안구,85세 이상,여자,1864,198,867,110,1843,149,21,4,855,91,846,63,,
경기도,수원시 권선구,20-24세,여자,4604,1712,,,,,,,,,4604,1712,,
경기도,수원시 권선구,25-29세,여자,4592,2785,,,,,,,,,4592,2785,,
경기도,수원시 권선구,30-34세,여자,6931,4590,,,,,,,,,6931,4590,,
경기도,수원시 권선구,35-39세,여자,5513,3678,,,,,,,,,5513,3678,,
경기도,수원시 권선구,40-44세,남자,8796,5166,8546,4974,,,491,346,,,,,,
경기도,수원시 권선구,40-44세,여자,9139,6883,8288,4992,,,329,257,8367,5483,8423,5505,,
경기도,수원시 권선구,45-49세,남자,5919,3664,5561,3421,,,597,397,,,,,,
경기도,수원시 권선구,45-49세,여자,6389,4880,5675,3666,,,385,288,5664,3864,5637,3775,,
경기도,수원시 권선구,50-54세,남자,12807,5917,8137,4644,12205,3811,541,388,,,,,211,52
경기도,수원시 권선구,50-54세,여자,14318,8519,9016,5794,13183,4950,535,418,9063,6133,9114,6139,1,0
경기도,수원시 권선구,55-59세,남자,12078,5083,5371,3218,11584,3726,445,311,,,,,430,143
경기도,수원시 권선구,55-59세,여자,12579,6762,5774,3966,11913,4789,356,285,5748,4111,5713,3994,5,2
경기도,수원시 권선구,60-64세,남자,10966,5801,6816,4305,10311,4254,403,286,,,,,534,195
경기도,수원시 권선구,60-64세,여자,11730,7393,7419,5236,10923,5268,366,296,7430,5315,7287,4940,10,5
경기도,수원시 권선구,65-69세,남자,6887,3488,3019,2045,6602,2818,273,189,,,,,210,78
경기도,수원시 권선구,65-69세,여자,7419,4076,3410,2447,7076,3161,234,177,3383,2442,3273,2155,5,1
경기도,수원시 권선구,70-74세,남자,4031,2363,2533,1678,3833,1941,134,93,,,,,135,58
경기도,수원시 권선구,70-74세,여자,4572,2613,2898,1870,4334,1975,150,108,2867,1816,2780,1524,5,1
경기도,수원시 권선구,75-79세,남자,2609,1179,1054,635,2527,1027,61,39,,,,,,
경기도,수원시 권선구,75-79세,여자,3179,1215,1362,764,3092,954,70,37,1336,694,1273,548,,
경기도,수원시 권선구,80-84세,남자,1509,563,983,414,1444,473,33,16,,,,,,
경기도,수원시 권선구,80-84세,여자,2450,759,1560,515,2364,568,44,21,1550,452,1520,337,,
경기도,수원시 권선구,85세 이상,남자,797,122,360,80,783,101,16,4,,,,,,
경기도,수원시 권선구,85세 이상,여자,1923,198,905,103,1906,149,18,4,895,87,881,50,,
경기도,수원시 팔달구,20-24세,여자,2265,908,,,,,,,,,2265,908,,
경기도,수원시 팔달구,25-29세,여자,2547,1526,,,,,,,,,2547,1526,,
경기도,수원시 팔달구,30-34세,여자,3353,2173,,,,,,,,,3353,2173,,
경기도,수원시 팔달구,35-39세,여자,2090,1334,,,,,,,,,2090,1334,,
경기도,수원시 팔달구,40-44세,남자,3400,1905,3311,1840,,,204,140,,,,,,
경기도,수원시 팔달구,40-44세,여자,3650,2693,3296,1968,,,117,90,3340,2157,3370,2153,,
경기도,수원시 팔달구,45-49세,남자,2693,1633,2549,1537,,,247,154,,,,,,
경기도,수원시 팔달구,45-49세,여자,3057,2341,2712,1757,,,196,157,2691,1840,2721,1803,,
경기도,수원시 팔달구,50-54세,남자,6438,2838,4022,2193,6147,1825,274,185,,,,,83,24
경기도,수원시 팔달구,50-54세,여자,6914,4021,4336,2758,6385,2401,217,162,4352,2914,4324,2825,,
경기도,수원시 팔달구,55-59세,남자,5935,2375,2510,1496,5690,1705,215,146,,,,,189,81
경기도,수원시 팔달구,55-59세,여자,6336,3403,2967,2046,5940,2336,248,191,2943,2098,2895,1996,2,0
경기도,수원시 팔달구,60-64세,남자,5742,2966,3534,2203,5373,2124,230,178,,,,,274,132
경기도,수원시 팔달구,60-64세,여자,6277,3867,4026,2809,5816,2746,201,154,4018,2881,3942,2633,5,3
경기도,수원시 팔달구,65-69세,남자,3864,1833,1656,1113,3688,1455,142,99,,,,,122,57
경기도,수원시 팔달구,65-69세,여자,4666,2456,2105,1496,4469,1856,145,108,2120,1524,2041,1361,9,3
경기도,수원시 팔달구,70-74세,남자,2468,1340,1519,936,2341,1058,80,57,,,,,65,25
경기도,수원시 팔달구,70-74세,여자,3056,1727,1958,1252,2870,1273,104,78,1924,1237,1867,1066,4,0
경기도,수원시 팔달구,75-79세,남자,1770,768,725,426,1715,655,54,37,,,,,,
경기도,수원시 팔달구,75-79세,여자,2229,877,980,566,2149,663,60,37,972,561,931,453,,
경기도,수원시 팔달구,80-84세,남자,1051,423,670,299,1003,330,29,17,,,,,,
경기도,수원시 팔달구,80-84세,여자,1598,462,1005,330,1556,348,22,12,1003,319,977,233,,
경기도,수원시 팔달구,85세 이상,남자,506,70,237,33,493,60,9,3,,,,,,
경기도,수원시 팔달구,85세 이상,여자,1136,84,467,37,1125,62,8,2,466,42,462,29,,
경기도,수원시 영통구,20-24세,여자,5053,1650,,,,,,,,,5053,1650,,
경기도,수원시 영통구,25-29세,여자,5168,2965,,,,,,,,,5168,2965,,
경기도,수원시 영통구,30-34세,여자,7532,4929,,,,,,,,,7532,4929,,
경기도,수원시 영통구,35-39세,여자,5718,3664,,,,,,,,,5718,3664,,
경기도,수원시 영통구,40-44세,남자,7992,4617,7691,4431,,,548,326,,,,,,
경기도,수원시 영통구,40-44세,여자,9892,6899,8984,4811,,,308,222,9084,5414,9203,5556,,
경기도,수원시 영통구,45-49세,남자,5712,3469,5326,3216,,,583,370,,,,,,
경기도,수원시 영통구,45-49세,여자,7259,5258,6401,3737,,,414,300,6399,4023,6492,4129,,
경기도,수원시 영통구,50-54세,남자,12212,5655,7535,4273,11692,3647,545,400,,,,,158,54
경기도,수원시 영통구,50-54세,여자,13643,7656,8496,5101,12612,4250,407,298,8497,5435,8629,5560,,
경기도,수원시 영통구,55-59세,남자,9997,4272,4379,2656,9630,3108,404,264,,,,,263,95
경기도,수원시 영통구,55-59세,여자,10233,5272,4733,3123,9621,3525,294,229,4737,3229,4791,3281,4,2
경기도,수원시 영통구,60-64세,남자,8216,4356,5107,3250,7710,3119,320,238,,,,,328,132
경기도,수원시 영통구,60-64세,여자,7994,4943,5059,3422,7376,3396,221,178,5040,3511,5030,3425,2,1
경기도,수원시 영통구,65-69세,남자,4487,2353,2031,1385,4300,1869,174,130,,,,,101,54
경기도,수원시 영통구,65-69세,여자,4824,2601,2308,1599,4573,1932,153,120,2296,1595,2254,1472,5,3
경기도,수원시 영통구,70-74세,남자,2665,1526,1615,1048,2521,1231,83,52,,,,,50,21
경기도,수원시 영통구,70-74세,여자,3040,1814,1896,1252,2864,1362,92,66,1898,1226,1872,1101,1,0
경기도,수원시 영통구,75-79세,남자,1624,773,685,423,1569,674,50,32,,,,,,
경기도,수원시 영통구,75-79세,여자,2269,926,980,550,2190,728,55,34,951,470,944,429,,
경기도,수원시 영통구,80-84세,남자,1021,435,655,289,974,366,16,13,,,,,,
경기도,수원시 영통구,80-84세,여자,1680,509,1055,311,1618,384,30,16,1041,290,1032,234,,
경기도,수원시 영통구,85세 이상,남자,556,104,234,38,548,95,8,4,,,,,,
경기도,수원시 영통구,85세 이상,여자,1470,144,678,62,1458,117,13,2,672,52,668,37,,
경기도,성남시 수정구,20-24세,여자,2646,984,,,,,,,,,2646,984,,
경기도,성남시 수정구,25-29세,여자,2815,1731,,,,,,,,,2815,1731,,
경기도,성남시 수정구,30-34세,여자,4214,2759,,,,,,,,,4214,2759,,
경기도,성남시 수정구,35-39세,여자,3134,2091,,,,,,,,,3134,2091,,
경기도,성남시 수정구,40-44세,남자,5285,3283,5173,3181,,,264,201,,,,,,
경기도,성남시 수정구,40-44세,여자,5211,4055,4773,3188,,,173,126,4770,3239,4815,3278,,
경기도,성남시 수정구,45-49세,남자,3751,2409,3550,2265,,,333,243,,,,,,
경기도,성남시 수정구,45-49세,여자,3825,2996,3446,2378,,,194,150,3442,2422,3409,2377,,
경기도,성남시 수정구,50-54세,남자,8521,4126,5330,3100,8164,2980,355,242,,,,,136,50
경기도,성남시 수정구,50-54세,여자,8678,5433,5540,3794,8137,3699,267,221,5489,3854,5466,3805,1,1
경기도,성남시 수정구,55-59세,남자,8076,3813,3502,2218,7799,3089,294,211,,,,,317,162
경기도,성남시 수정구,55-59세,여자,8314,4969,3893,2858,7892,3837,241,200,3859,2876,3846,2820,7,3
경기도,성남시 수정구,60-64세,남자,8017,4454,4986,3176,7572,3533,280,199,,,,,420,224
경기도,성남시 수정구,60-64세,여자,9084,6155,5765,4251,8481,4702,265,205,5763,4331,5689,4143,12,3
경기도,성남시 수정구,65-69세,남자,5840,3322,2617,1855,5587,2814,213,156,,,,,208,125
경기도,성남시 수정구,65-69세,여자,6703,4184,3076,2347,6416,3482,188,146,3065,2369,3000,2213,7,3
경기도,성남시 수정구,70-74세,남자,3855,2511,2404,1743,3663,2127,117,88,,,,,136,74
경기도,성남시 수정구,70-74세,여자,4469,2979,2870,2068,4247,2471,107,84,2847,2041,2805,1884,2,0
경기도,성남시 수정구,75-79세,남자,2445,1334,1015,693,2364,1187,60,36,,,,,,
